image_name,label,nose_x,nose_y,left_eye_x,left_eye_y,right_eye_x,right_eye_y,left_ear_x,left_ear_y,right_ear_x,right_ear_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_wrist_x,left_wrist_y,right_wrist_x,right_wrist_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_x,right_knee_y,left_ankle_x,left_ankle_y,right_ankle_x,right_ankle_y
split5_359.png,Caminhando,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65426594,0.02019825,0.7305985,0.13414319,0.6025719,0.1424475,0.75256574,0.26871973,0.5725705,0.3010183,0.7396849,0.3457873,0.55164343,0.42063522,0.7034883,0.41658387,0.6283972,0.41833645,0.68029326,0.6067855,0.6424644,0.59873646,0.6532716,0.73292345,0.6441194,0.81354684
0320.jpg,Caminhando,0.0,0.0,0.0,0.0,0.0,0.0,0.16940929,0.49160236,0.21270505,0.49246415,0.14343339,0.5303158,0.2277155,0.52936786,0.12329096,0.587681,0.2459578,0.5842847,0.11819983,0.63093626,0.25956982,0.6307692,0.15701707,0.6342294,0.21493068,0.632507,0.16895491,0.7089585,0.22472844,0.6899209,0.17491366,0.7879864,0.20669523,0.7511651
005700659.jpg,Caminhando,0.5233499,0.22332413,0.528981,0.20717728,0.5174826,0.20992137,0.5489023,0.19754672,0.0,0.0,0.58242583,0.27090836,0.5206871,0.27834257,0.6182252,0.36448127,0.5177199,0.3812003,0.60099775,0.44976687,0.51053655,0.4662484,0.5763083,0.47286484,0.5403513,0.47468686,0.54611325,0.6244128,0.5390708,0.6403892,0.5592868,0.7746219,0.5689234,0.78186285
0364.jpg,Caminhando,0.0,0.0,0.0,0.0,0.0,0.0,0.35504052,0.32648686,0.37968755,0.3274203,0.34241503,0.37125304,0.38912195,0.3715831,0.33538356,0.43309864,0.39870173,0.43673456,0.33416793,0.48376215,0.40604922,0.4885289,0.35203296,0.48541415,0.38382986,0.4856838,0.35632974,0.5644919,0.37990427,0.565966,0.3580941,0.6299716,0.37671185,0.6437595
010539322.jpg,Caminhando,0.45875326,0.11192025,0.46886477,0.09259432,0.45073062,0.0936662,0.4878857,0.10374307,0.4437077,0.10788939,0.51389664,0.21385457,0.42829677,0.22846875,0.5437172,0.3512492,0.40160108,0.36506206,0.601669,0.39030826,0.34255853,0.38043103,0.49402404,0.45713884,0.44384846,0.4602429,0.48634288,0.65278625,0.44614264,0.6652219,0.47791392,0.8107976,0.45207077,0.8490945
010294614.jpg,Caminhando,0.6707085,0.59417343,0.6724552,0.5849974,0.6637382,0.5872492,0.0,0.0,0.6502437,0.59884745,0.6793762,0.64818007,0.6440684,0.6539534,0.6758097,0.719284,0.622372,0.7198375,0.6891169,0.7437477,0.6525149,0.7448544,0.68174225,0.7956038,0.6541525,0.79751647,0.69348556,0.9197899,0.6533579,0.9202342,0.7006914,0.98987615,0.6171411,0.94304186
013965125.jpg,Caminhando,0.5267549,0.17375423,0.5327837,0.15624051,0.5176442,0.1608802,0.54358894,0.1571913,0.5066423,0.16914752,0.5698956,0.25365177,0.49982324,0.25973955,0.5923385,0.3731621,0.4929669,0.37255713,0.5676126,0.45767924,0.4631341,0.45870766,0.5580296,0.5110261,0.51050144,0.5083457,0.5636799,0.68221444,0.4946029,0.6775908,0.56443614,0.8444877,0.4904235,0.8399461
002446470.jpg,Caminhando,0.4924108,0.12393625,0.5011853,0.10942801,0.4857393,0.10795912,0.51000345,0.12272111,0.47594064,0.11989828,0.5309232,0.19197161,0.4522998,0.19560993,0.5927029,0.16386795,0.39297855,0.18022305,0.64402664,0.113241956,0.33808893,0.13898073,0.5133552,0.4216816,0.4619178,0.42258614,0.543625,0.6005553,0.44500506,0.6036067,0.5793948,0.7536972,0.43097702,0.7576821
0232.jpg,Caminhando,0.0,0.0,0.0,0.0,0.0,0.0,0.53006524,0.39693415,0.0,0.0,0.52169216,0.48013383,0.67263097,0.46872616,0.540004,0.6008579,0.7185539,0.58093107,0.60228693,0.6804293,0.69548887,0.65431833,0.56163687,0.6838761,0.66984695,0.6769994,0.55731076,0.8346209,0.6385878,0.82475364,0.5749496,0.97860366,0.64450645,0.9610674
0067.jpg,Caminhando,0.0,0.0,0.0,0.0,0.0,0.0,0.32703534,0.4567672,0.34322172,0.45984536,0.31754285,0.4828505,0.34873316,0.48950928,0.30429637,0.520354,0.3639211,0.5146112,0.2958173,0.54500777,0.35526824,0.492314,0.31865373,0.55589867,0.33755457,0.55966294,0.3161356,0.60528195,0.33020782,0.6180259,0.31294543,0.6567483,0.32725504,0.66979975
0076.jpg,Caminhando,0.0,0.0,0.0,0.0,0.0,0.0,0.646252,0.31037784,0.70370126,0.31068215,0.61416215,0.35188282,0.7290444,0.34634435,0.59731495,0.4104176,0.75649405,0.39558437,0.63286597,0.42406994,0.7629067,0.4387606,0.63784754,0.45045573,0.7132917,0.44804293,0.64288706,0.5417835,0.6987805,0.52888036,0.6514749,0.63473445,0.69232464,0.5892542
photo-1473163070987-7ab5bb5dbaaf.png,Caminhando,0.4995511,0.4406463,0.5051518,0.43160233,0.49420854,0.43250397,0.5148381,0.4362009,0.48790932,0.43836576,0.53052557,0.49501938,0.4750997,0.49164507,0.5354762,0.57126004,0.47073996,0.56416506,0.53697395,0.6401071,0.4737227,0.6300858,0.5187218,0.63060987,0.48404482,0.6291031,0.5109594,0.74057084,0.49281034,0.74121064,0.49851245,0.828516,0.4995843,0.840749
0080.jpg,Caminhando,0.4563142,0.29295048,0.46344385,0.2767761,0.0,0.0,0.49187514,0.2760206,0.0,0.0,0.5137749,0.36746484,0.48444995,0.35821638,0.53099895,0.4960312,0.0,0.0,0.5188748,0.6089431,0.0,0.0,0.49561077,0.585571,0.48301116,0.57885104,0.4742061,0.7261993,0.50123715,0.7233267,0.47200912,0.8828939,0.5759314,0.8075091
split5_515.png,Caminhando,0.0,0.0,0.0,0.0,0.0,0.0,0.42921478,0.2919187,0.0,0.0,0.4391546,0.33162883,0.47772422,0.32365492,0.42504358,0.39149442,0.48838112,0.38037422,0.39166328,0.43203816,0.0,0.0,0.45502535,0.44595477,0.4800125,0.4416975,0.45838156,0.5327348,0.4733401,0.5297151,0.46572605,0.6202477,0.46977136,0.61158836
split5_140.png,Caminhando,0.0,0.0,0.0,0.0,0.0,0.0,0.49095437,0.32951313,0.510034,0.3294711,0.4806188,0.35429674,0.5233868,0.3575221,0.45233327,0.37254012,0.5452492,0.38640383,0.47506103,0.35563052,0.0,0.0,0.48696876,0.45077294,0.51195073,0.45197886,0.48112842,0.5187684,0.5065255,0.52084494,0.4814026,0.58623624,0.5037872,0.5900645
012482081.jpg,Caminhando,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51967496,0.04758941,0.4285627,0.13972262,0.5230656,0.15068626,0.40279612,0.2866732,0.5494851,0.29865152,0.0,0.0,0.5711053,0.37525585,0.41876575,0.4563063,0.48590112,0.4599862,0.42778036,0.6857129,0.5096149,0.68849856,0.42543632,0.91423494,0.5009846,0.91158164
0136.jpg,Caminhando,0.5021283,0.4858224,0.5033362,0.48317727,0.0,0.0,0.512169,0.4817604,0.0,0.0,0.5213245,0.49256098,0.52813005,0.49155247,0.5280594,0.50954694,0.0,0.0,0.5215698,0.525954,0.0,0.0,0.5266893,0.52788,0.5361791,0.5273246,0.51459897,0.54992473,0.5441553,0.5506931,0.5048982,0.57582086,0.56362754,0.5726829
photo-1490059830487-2f86fddb2b4b.png,Caminhando,0.69838524,0.5362955,0.706629,0.52743983,0.6905242,0.52577585,0.0,0.0,0.6743391,0.5246456,0.7388789,0.5885086,0.6410685,0.590281,0.757379,0.66934335,0.62502736,0.6748965,0.75328,0.7403965,0.6274388,0.7461494,0.72579473,0.7445644,0.6624624,0.7454143,0.7295206,0.85113275,0.6661374,0.85228485,0.7344444,0.9592801,0.6689778,0.9573249
0022.jpg,Caminhando,0.40218356,0.46382478,0.0,0.0,0.39757478,0.45505467,0.0,0.0,0.37921324,0.4597755,0.3851347,0.51263577,0.3661175,0.5127259,0.37894133,0.5867429,0.3782942,0.5789324,0.39522415,0.63414055,0.42183763,0.5908521,0.38649082,0.649782,0.3606266,0.65170056,0.41411984,0.7332571,0.32972136,0.74006426,0.44555542,0.8300247,0.28416938,0.8232875
0267.jpg,Caminhando,0.5036204,0.20446904,0.5177388,0.19428372,0.48638886,0.1961494,0.5395292,0.20389865,0.46262708,0.20853285,0.58512664,0.28195167,0.42329666,0.28363898,0.6183676,0.36701757,0.38760686,0.37457466,0.6236497,0.4393278,0.3889883,0.44803512,0.55380946,0.44666517,0.45412225,0.44787756,0.5576955,0.55669117,0.46992385,0.5617382,0.5305943,0.63260806,0.48624122,0.6686685
0051.jpg,Caminhando,0.0,0.0,0.0,0.0,0.0,0.0,0.5132638,0.25920042,0.5428325,0.26161623,0.49182868,0.32096565,0.55057,0.3226547,0.4798776,0.41544127,0.55910575,0.4141495,0.48558438,0.48295888,0.5679342,0.48636746,0.5024805,0.48402306,0.5439693,0.48365232,0.5061832,0.5965509,0.5523255,0.5732316,0.5090456,0.7180528,0.53078514,0.6619061
0036.jpg,Caminhando,0.0,0.0,0.0,0.0,0.0,0.0,0.49725387,0.47753343,0.56309557,0.47590485,0.45734283,0.5350222,0.6116233,0.52992964,0.43582293,0.6211479,0.6514785,0.6131043,0.42546082,0.6948137,0.6690543,0.6827246,0.48583403,0.6875279,0.5926477,0.6867854,0.49800396,0.7997926,0.58819914,0.7990965,0.51287824,0.91360503,0.5979889,0.9097777
split5_138.png,Caminhando,0.44259343,0.35246995,0.4449101,0.346999,0.43841955,0.3490577,0.45015332,0.34902185,0.4335188,0.354509,0.4645176,0.37138173,0.4303548,0.38562775,0.48839545,0.3827516,0.42587033,0.42294502,0.465548,0.37673685,0.4427989,0.41328642,0.4649809,0.45425695,0.4428092,0.45879403,0.46574894,0.5153398,0.44473773,0.5144564,0.46468177,0.57335365,0.44656116,0.57343316
005115021.jpg,Caminhando,0.49513274,0.38101247,0.0,0.0,0.49340755,0.36557212,0.0,0.0,0.46781394,0.35076863,0.46768466,0.4158745,0.40509054,0.37940517,0.45135403,0.44723994,0.3574237,0.4028037,0.40552908,0.3957024,0.36281595,0.3794209,0.39706185,0.57647306,0.35291564,0.56170696,0.41517043,0.7169898,0.36559448,0.70840794,0.38015562,0.8501002,0.35351157,0.86555666
000992382.jpg,Caminhando,0.5354902,0.23402123,0.5417747,0.22067924,0.523495,0.21966185,0.0,0.0,0.4984593,0.23247227,0.565277,0.32969564,0.46866828,0.33378148,0.58933175,0.43493736,0.45062152,0.46051428,0.5598036,0.42699534,0.48426205,0.5517881,0.55229133,0.5503565,0.4872179,0.5530503,0.5638947,0.70825154,0.47864634,0.71781594,0.5563845,0.8484503,0.47989377,0.8625316
photo-1476254592636-2a8e23b256fe.png,Caminhando,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72831774,0.3788096,0.65461606,0.41842544,0.72257113,0.42435974,0.0,0.0,0.72201246,0.48921293,0.0,0.0,0.7478308,0.550184,0.6536119,0.535841,0.69220775,0.5380587,0.67424643,0.6294129,0.66442496,0.6298971,0.6893226,0.7164763,0.6155642,0.72161525
007331645.jpg,Caminhando,0.40586042,0.29964027,0.0,0.0,0.40392783,0.29249215,0.0,0.0,0.3940557,0.29666552,0.3729942,0.33581594,0.38469955,0.33348092,0.34219083,0.38531703,0.38347408,0.3864384,0.37094423,0.3996593,0.41424716,0.4203731,0.37764582,0.4645522,0.36981356,0.46180567,0.4180995,0.5437829,0.3285095,0.5482233,0.4379291,0.6368635,0.27224505,0.5260392
000881483.jpg,Caminhando,0.55494803,0.31395456,0.55671865,0.30377555,0.0,0.0,0.56881094,0.2998101,0.0,0.0,0.55897117,0.34758303,0.61659193,0.33695298,0.54980886,0.43928114,0.6403663,0.41139874,0.5545322,0.509416,0.64797914,0.4700985,0.5807242,0.49738568,0.6175879,0.49467322,0.5851466,0.60008675,0.6092493,0.59463334,0.5851683,0.6991908,0.6022312,0.6953068
005297291.jpg,Caminhando,0.50845146,0.12980856,0.5146218,0.12028332,0.5032854,0.12089051,0.5254684,0.1276839,0.49662113,0.12839146,0.5455824,0.19332369,0.4810779,0.19008069,0.55672246,0.27752164,0.4619611,0.2677051,0.56654936,0.35173252,0.4785864,0.28800964,0.53421366,0.3537948,0.49343666,0.3511225,0.5294211,0.47298157,0.50489897,0.4552888,0.5194685,0.5738707,0.49692923,0.5706512
photo-1519457431-44ccd64a579b.png,Caminhando,0.51855695,0.39644673,0.5363436,0.38338524,0.49960864,0.38328376,0.565061,0.3944348,0.47181365,0.39442948,0.5894617,0.4487727,0.44986114,0.44439363,0.6546728,0.47059426,0.38279995,0.43396577,0.73584163,0.44766667,0.3048943,0.41464382,0.55080533,0.5885408,0.46406162,0.5783401,0.5429536,0.6897551,0.45861173,0.66824335,0.5350123,0.7897845,0.41452652,0.60637355
003211976.jpg,Caminhando,0.34954074,0.4123141,0.35193747,0.39388505,0.0,0.0,0.36859587,0.38271123,0.0,0.0,0.39601028,0.4286962,0.3684461,0.4530238,0.4331462,0.44679913,0.33335662,0.47986984,0.45434934,0.48859403,0.3010999,0.49317208,0.4380444,0.5941428,0.4277278,0.60606754,0.39175978,0.73650724,0.4083161,0.74701715,0.38132674,0.910521,0.43130285,0.8998787
0280.jpg,Caminhando,0.48239037,0.50851053,0.50038475,0.49906087,0.47599742,0.49803236,0.5342682,0.5055251,0.0,0.0,0.49902773,0.56272906,0.55018663,0.55318606,0.4880798,0.64935374,0.0,0.0,0.4553783,0.7129964,0.0,0.0,0.49694547,0.7100648,0.5404043,0.7037642,0.46580076,0.81705934,0.51386553,0.80923903,0.522819,0.9227867,0.5792532,0.8810115
photo-1490730141103-6cac27aaab94.png,Caminhando,0.0,0.0,0.0,0.0,0.0,0.0,0.538104,0.34028053,0.54602665,0.3400448,0.532664,0.35641208,0.55290085,0.35649768,0.5162466,0.36067456,0.5683057,0.36060888,0.5024126,0.35884133,0.5842326,0.35969707,0.5374723,0.40612423,0.5481675,0.40641636,0.54129726,0.44393465,0.54920644,0.44414887,0.5451082,0.47984818,0.5489818,0.47851738
photo-1432212920371-6a2b5f1dbb09.png,Caminhando,0.0,0.0,0.0,0.0,0.0,0.0,0.6481062,0.6515504,0.0,0.0,0.6579377,0.6853467,0.65244883,0.6768711,0.64084804,0.7297351,0.6428671,0.7054621,0.61398304,0.73878646,0.0,0.0,0.6565784,0.756489,0.64725554,0.74956095,0.6628911,0.8105922,0.6324981,0.8007156,0.6764534,0.87025994,0.61740166,0.8567671
0452.jpg,Caminhando,0.0,0.0,0.0,0.0,0.0,0.0,0.47328767,0.47020525,0.5104382,0.4700203,0.45982674,0.501925,0.5251018,0.50360066,0.44549584,0.54343635,0.5498029,0.5430946,0.4686982,0.55505085,0.51407635,0.5423891,0.4730769,0.57852215,0.51562494,0.5789573,0.46751356,0.64431787,0.50441957,0.6459605,0.47142464,0.70048106,0.49676013,0.7103515
005039779.jpg,Caminhando,0.41563565,0.36585954,0.41798398,0.3550057,0.4090107,0.35894525,0.0,0.0,0.39804867,0.37313783,0.43870077,0.42766768,0.39010832,0.43452746,0.45699787,0.5044885,0.39432904,0.5132727,0.45379907,0.4625565,0.4159472,0.47349805,0.4335777,0.5744522,0.39974853,0.577427,0.43488598,0.6994976,0.40341073,0.69099295,0.46107537,0.74672616,0.4100487,0.7968157
009007386.jpg,Caminhando,0.5218791,0.31567523,0.5322559,0.30258456,0.51384175,0.3009957,0.54995453,0.3084606,0.50242776,0.303083,0.5752892,0.38588196,0.48759532,0.36314103,0.5814876,0.5139333,0.45236522,0.42442557,0.54568344,0.6030368,0.47627115,0.44231915,0.56619096,0.5723327,0.5097564,0.56948894,0.5638442,0.6966944,0.52390176,0.71326053,0.5791548,0.8424775,0.5418743,0.8562736
004159596.jpg,Caminhando,0.6337514,0.33877334,0.6396715,0.32608646,0.6276979,0.32996193,0.6528452,0.3299781,0.62282914,0.33842567,0.67046374,0.3938014,0.6149654,0.39683592,0.6970481,0.4449494,0.5906871,0.44232267,0.70227855,0.45531,0.6034217,0.37073568,0.6539641,0.5606687,0.61468333,0.55827826,0.665751,0.6870723,0.5959992,0.6796792,0.6691664,0.7957827,0.572324,0.7796522
split5_349.png,Caminhando,0.0,0.0,0.0,0.0,0.0,0.0,0.47278103,0.3193354,0.49366918,0.31837052,0.45959073,0.34999618,0.5079807,0.35006195,0.44428745,0.4022569,0.523468,0.39396942,0.44599754,0.44701603,0.49890876,0.40053186,0.468052,0.44814056,0.50133127,0.44964033,0.46668968,0.5213138,0.50055456,0.5281259,0.4639259,0.58258104,0.49787593,0.61161226
photo-1465984111739-03a1ee4647a0.png,Caminhando,0.0,0.0,0.0,0.0,0.0,0.0,0.47055903,0.32505876,0.51172155,0.32544446,0.44944602,0.41235778,0.5334804,0.40994242,0.43042147,0.51695967,0.5587715,0.5175497,0.42449114,0.5996251,0.5738209,0.597449,0.46477962,0.62656957,0.5195271,0.62282246,0.47137707,0.77844554,0.52515125,0.76003927,0.48289192,0.92316216,0.51109225,0.8728772
photo-1491600667196-37f70c048be3.png,Caminhando,0.0,0.0,0.0,0.0,0.0,0.0,0.47270185,0.52849185,0.5262743,0.52825344,0.44825765,0.5807498,0.5572273,0.57947195,0.4269094,0.6490267,0.5748387,0.652938,0.42005953,0.7037055,0.55021083,0.70157576,0.46488985,0.71616477,0.5421337,0.71371746,0.47375762,0.8109744,0.5714399,0.8019499,0.48854956,0.90447295,0.57162267,0.9001
0058.jpg,Caminhando,0.5064611,0.4583809,0.51136875,0.44956714,0.5019123,0.4486155,0.52125263,0.4461149,0.49690896,0.44521806,0.5350295,0.4860747,0.4837013,0.48780963,0.5482462,0.5442961,0.46990445,0.5462976,0.5368169,0.55212456,0.47883546,0.55237025,0.52612054,0.6056063,0.49367958,0.6064951,0.5210613,0.6949347,0.49120173,0.69392264,0.5154799,0.78010714,0.49645862,0.7409125
002710665.jpg,Caminhando,0.61098117,0.4451672,0.61071736,0.43723926,0.0,0.0,0.6187499,0.42547873,0.0,0.0,0.64256024,0.44948456,0.6296365,0.45195735,0.6502509,0.5001663,0.6236846,0.48119643,0.6319362,0.5338827,0.61004746,0.45854342,0.6522271,0.54251367,0.6440241,0.5420407,0.63882786,0.6016121,0.635121,0.60271317,0.64914554,0.66448796,0.6473787,0.6620768
0296.jpg,Caminhando,0.0,0.0,0.0,0.0,0.0,0.0,0.4880734,0.37800443,0.5132122,0.37868533,0.4753375,0.43107954,0.5247577,0.43041557,0.46515796,0.5062993,0.5339474,0.5097905,0.45991185,0.56588864,0.54031426,0.5751517,0.48369575,0.57069534,0.51838315,0.5710174,0.48262423,0.66092,0.51359844,0.66601926,0.48309356,0.73512715,0.5103912,0.76937366
0420.jpg,Caminhando,0.0,0.0,0.0,0.0,0.0,0.0,0.45886722,0.39423257,0.51182157,0.395833,0.41982326,0.43767962,0.5312586,0.44045722,0.3893583,0.50337297,0.5532552,0.505139,0.4317588,0.5323087,0.537549,0.5383826,0.43333316,0.55821306,0.50387347,0.5617593,0.44884017,0.6424244,0.48398095,0.65465,0.448951,0.7160322,0.46023008,0.7526214
0401.jpg,Caminhando,0.62464684,0.41674453,0.6446073,0.4058101,0.61642534,0.4048334,0.685102,0.41740778,0.61145204,0.4151813,0.7369195,0.496736,0.56485075,0.49007547,0.76322263,0.59242886,0.50813,0.568853,0.7671487,0.67079115,0.47899753,0.6443387,0.68035936,0.66351527,0.5739433,0.6580194,0.67646354,0.76999664,0.5621295,0.76675236,0.67179936,0.8907621,0.58657485,0.8660483
010015500.jpg,Caminhando,0.0,0.0,0.0,0.0,0.0,0.0,0.7186464,0.50395083,0.0,0.0,0.7166455,0.56313986,0.74202806,0.55747485,0.7207688,0.6454537,0.7390044,0.6354972,0.720717,0.7171334,0.0,0.0,0.7179739,0.6889616,0.7375696,0.6865526,0.7191623,0.80727005,0.7350889,0.79941136,0.7255958,0.9196611,0.7470676,0.9020933
002563225.jpg,Caminhando,0.24950026,0.18512654,0.253852,0.16689521,0.24010116,0.17483345,0.0,0.0,0.22395205,0.16989955,0.28933147,0.22277416,0.20475449,0.24460681,0.31763014,0.3097316,0.19434752,0.3450496,0.3088155,0.38378415,0.23184973,0.39976466,0.28849545,0.4115453,0.23289905,0.42274022,0.2953273,0.52970517,0.24227494,0.5396189,0.31307542,0.66129196,0.24174581,0.6642426
002519909.jpg,Caminhando,0.0,0.0,0.0,0.0,0.0,0.0,0.81195706,0.16697375,0.83590394,0.16439955,0.8012872,0.22472583,0.85404664,0.21906726,0.7819411,0.30184942,0.8662017,0.27677032,0.77116305,0.3762259,0.0,0.0,0.8204403,0.3817489,0.8553484,0.37816235,0.82157415,0.5009668,0.85332006,0.4949496,0.8321006,0.6221941,0.86290425,0.61184806
0333.jpg,Caminhando,0.0,0.0,0.0,0.0,0.0,0.0,0.46361965,0.3499017,0.5029728,0.34917238,0.44160402,0.37785044,0.5276947,0.37620884,0.39157555,0.3465694,0.5826848,0.35017598,0.36371386,0.3001118,0.6089994,0.300057,0.4618435,0.4964115,0.5103639,0.49486288,0.46509948,0.5815508,0.50924397,0.57990503,0.46953276,0.67039937,0.50404966,0.659428
012758030.jpg,Caminhando,0.80697376,0.15618011,0.8184854,0.14242932,0.80279905,0.14043185,0.8474253,0.14414518,0.0,0.0,0.88175327,0.23075259,0.8198652,0.22047576,0.9163812,0.34419832,0.8201106,0.31092575,0.8424408,0.35774198,0.77919906,0.34385258,0.8598957,0.4402106,0.8186657,0.42420682,0.846548,0.604532,0.77736044,0.57557154,0.84202,0.75983495,0.79593915,0.71440077
005293594.jpg,Caminhando,0.4945651,0.46652532,0.4977809,0.4524126,0.4860932,0.45782053,0.0,0.0,0.473345,0.4662642,0.51727146,0.50386757,0.47417203,0.5312309,0.5568091,0.5347712,0.46148834,0.61611104,0.60356385,0.5472892,0.43480787,0.6951228,0.52624184,0.6749008,0.49015355,0.6891861,0.59880894,0.7483311,0.47675896,0.7754101,0.5894874,0.8822025,0.4473814,0.8882191
000908703.jpg,Caminhando,0.37290493,0.40124616,0.37857357,0.3910194,0.0,0.0,0.39895222,0.38223752,0.0,0.0,0.43131837,0.42936516,0.36990365,0.42627102,0.4529489,0.50868833,0.3600268,0.50323814,0.46073064,0.582329,0.35445476,0.5728865,0.4176572,0.58563334,0.38160768,0.5815171,0.4073828,0.69676805,0.4037777,0.6789043,0.40968856,0.8102466,0.44651008,0.74495894
photo-1542820893-f3d652b53f50.png,Caminhando,0.0,0.0,0.0,0.0,0.0,0.0,0.69486976,0.4849495,0.0,0.0,0.7057128,0.5193229,0.72773266,0.51772374,0.6886564,0.5645638,0.7347956,0.55934405,0.6624914,0.5939128,0.0,0.0,0.70438635,0.6069223,0.7152117,0.604279,0.7053686,0.6739883,0.68786776,0.6701388,0.715289,0.74352336,0.70657945,0.7306058
0205.jpg,Caminhando,0.47498915,0.3500529,0.48993328,0.34121227,0.46081084,0.34036896,0.5105137,0.34510857,0.43874958,0.3438976,0.53599626,0.39175805,0.41521183,0.40085793,0.58621967,0.41326565,0.38894853,0.46610802,0.54445094,0.37863272,0.39142045,0.42101175,0.5273802,0.5281575,0.45415512,0.53193223,0.4932654,0.6284769,0.47665378,0.636254,0.49500364,0.6967278,0.49999177,0.7204591
split5_448.png,Caminhando,0.0,0.0,0.0,0.0,0.0,0.0,0.47821274,0.39149395,0.4903474,0.39171812,0.4705305,0.4122972,0.49810967,0.41259703,0.46120244,0.43728453,0.505859,0.43767142,0.0,0.0,0.0,0.0,0.47409606,0.4663175,0.4920878,0.4666155,0.4713787,0.5029954,0.48905158,0.5044122,0.47424418,0.54085606,0.48695406,0.54377115
008274750.jpg,Caminhando,0.5109809,0.23475607,0.51679426,0.22013652,0.50306696,0.2281735,0.5291874,0.22891393,0.49719235,0.2501857,0.5640453,0.30115935,0.50062853,0.3424998,0.5994199,0.38306543,0.4867495,0.44605196,0.6202294,0.474826,0.4557014,0.52894825,0.5618507,0.49551055,0.52533084,0.50746477,0.5489726,0.6426319,0.53435063,0.65198326,0.5560604,0.7999364,0.5582266,0.80480486
004836271.jpg,Caminhando,0.5185808,0.17737488,0.5191547,0.16134074,0.5107137,0.16563697,0.0,0.0,0.48492733,0.17234409,0.5317706,0.23881614,0.45546818,0.26319736,0.5495779,0.34602642,0.45159504,0.3988048,0.553853,0.44738737,0.4720257,0.49397838,0.5208707,0.4520629,0.4698615,0.4604966,0.51852715,0.6185316,0.46792078,0.6155739,0.519597,0.7803953,0.4511578,0.7873386
002066185.jpg,Caminhando,0.4041809,0.13096191,0.40336686,0.111034565,0.0,0.0,0.42353684,0.08087727,0.0,0.0,0.449432,0.10028159,0.46293345,0.14875135,0.4914317,0.04965422,0.46175748,0.21120954,0.48417097,0.010493385,0.42376405,0.26155832,0.45776278,0.32884458,0.47398934,0.33870035,0.43405962,0.5136214,0.48595402,0.5066634,0.44536668,0.6893359,0.5609138,0.60700595
001099583.jpg,Caminhando,0.38117844,0.13589032,0.0,0.0,0.38207257,0.11784526,0.0,0.0,0.3694007,0.09870525,0.3624627,0.17689331,0.31264275,0.14144985,0.35634297,0.30408874,0.26436034,0.21181163,0.37436128,0.38149422,0.32418063,0.22619048,0.33025876,0.3870552,0.29680237,0.38556993,0.3461312,0.53659445,0.30361876,0.5682901,0.3337404,0.68249595,0.31044433,0.75154877
0362.jpg,Caminhando,0.49438813,0.5577479,0.50636303,0.54983807,0.48694837,0.5509432,0.53054595,0.55483156,0.0,0.0,0.5498955,0.60507154,0.48493627,0.59387773,0.59854984,0.65896326,0.4188346,0.5714857,0.6264533,0.7200719,0.44126537,0.52593595,0.5311112,0.727314,0.47510526,0.72413725,0.56689453,0.82037044,0.413084,0.81319785,0.64709765,0.907031,0.33689722,0.8855911
split5_453.png,Caminhando,0.43217322,0.3107801,0.4328495,0.3008015,0.0,0.0,0.4449021,0.2895208,0.0,0.0,0.456805,0.32332906,0.47755966,0.32043138,0.43979365,0.3873959,0.0,0.0,0.40517756,0.42629024,0.0,0.0,0.46088955,0.4487056,0.4720211,0.44460058,0.4566527,0.53195524,0.4544622,0.5309003,0.47173437,0.6217881,0.45845053,0.61550325
0218.jpg,Caminhando,0.0,0.0,0.0,0.0,0.0,0.0,0.4791984,0.426056,0.5162226,0.42440695,0.4635989,0.49142218,0.53656477,0.48783016,0.45184177,0.57081527,0.5654512,0.56074095,0.4693983,0.6004976,0.5582151,0.57474303,0.48341945,0.6495846,0.5304106,0.6486333,0.4921708,0.76320815,0.5278583,0.7635465,0.49730948,0.87651163,0.52534956,0.8872352
016123681.jpg,Caminhando,0.63427013,0.2612977,0.63645595,0.23622069,0.0,0.0,0.6711767,0.20250393,0.0,0.0,0.7634991,0.239534,0.66568816,0.31845626,0.8581786,0.3058531,0.69047403,0.4774217,0.8325979,0.45556125,0.6572122,0.60516495,0.7954381,0.5156878,0.7272735,0.52662694,0.8009061,0.755772,0.7048084,0.71159244,0.8068966,0.9527969,0.69615805,0.9095081
015161064.jpg,Caminhando,0.4788696,0.1406741,0.47798035,0.12367453,0.0,0.0,0.5054769,0.103562675,0.0,0.0,0.5733125,0.16174632,0.5378458,0.15269825,0.5922546,0.31858292,0.5278435,0.28215635,0.51247627,0.3709855,0.4918017,0.33673307,0.5702568,0.4246341,0.5471664,0.41087043,0.5717077,0.6131531,0.53060806,0.59571224,0.56437635,0.77757525,0.5486785,0.7566938
